Unnamed: 0,kmeans_0,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,uid,MP0045048_bin,MP0041080_bin,MP0110001_bin,MS0050011_bin,MP0050048_bin,mp_district_13_bin,MP0045115_bin,MP0110037_bin,MP0042110_bin,MP0110027_bin,MP0110022_bin,MP0110010_bin,MP0050003_bin,MP0110026_bin,mp_district_41_bin,MP0050047_bin,MP0110012_bin,MP0045110_bin,MP0110002_bin,MP0110044_bin,MP0050028_bin,MP0110024_bin,MP0110045_bin,MP0110009_bin,MP0041053_bin,MP0042067_bin,MP0050018_bin,MP0110006_bin,MP0110004_bin,MP0110020_bin,MP0110029_bin,MP0110011_bin,MP0110023_bin,MS0050001_bin,MP0110030_bin,MP0110046_bin,MP0110021_bin,label
6235,0,0,0,0,0,0,0,1,0,0,kn6236,2.0,0.0,1.0,11.0,7.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,17.0,0.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0
6236,0,0,0,0,0,0,0,1,0,0,kn6237,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,9.0,4.0,11.0,16.0,0.0,4.0,0.0,4.0,0.0,11.0,0.0,13.0,7.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,15.0,14.0,0.0,0.0,14.0,17.0,0
6237,0,0,0,0,0,0,0,1,0,0,kn6238,5.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,17.0,6.0,9.0,8.0,2.0,6.0,0.0,8.0,0.0,13.0,0.0,13.0,7.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,2.0,13.0,11.0,0.0,2.0,16.0,18.0,0
6238,0,0,0,0,0,0,0,1,0,0,kn6239,19.0,0.0,1.0,11.0,8.0,0.0,0.0,19.0,17.0,17.0,19.0,11.0,2.0,17.0,0.0,1.0,0.0,18.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,19.0,0.0,18.0,16.0,0
6239,0,0,0,0,0,0,0,1,0,0,kn6240,19.0,0.0,1.0,0.0,4.0,0.0,0.0,17.0,16.0,15.0,16.0,5.0,2.0,15.0,1.0,1.0,0.0,19.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,7.0,19.0,0.0,0.0,17.0,14.0,0
6240,0,0,0,0,0,0,1,0,0,0,kn6241,14.0,0.0,1.0,0.0,10.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6241,0,0,0,0,0,0,0,1,0,0,kn6242,2.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,2.0,18.0,15.0,1.0,1.0,18.0,0.0,16.0,0.0,2.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0
6242,0,0,0,0,0,0,0,1,0,0,kn6243,7.0,0.0,1.0,3.0,2.0,0.0,0.0,9.0,2.0,18.0,9.0,13.0,1.0,18.0,0.0,17.0,0.0,2.0,0.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,2.0,0.0,5.0,8.0,10.0,0
6243,0,0,0,0,0,0,0,1,0,0,kn6244,11.0,0.0,1.0,6.0,3.0,0.0,0.0,1.0,1.0,15.0,5.0,5.0,1.0,15.0,0.0,17.0,0.0,15.0,0.0,5.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,8.0,0.0,8.0,6.0,0
6244,0,0,0,0,0,0,0,1,0,0,kn6245,19.0,0.0,1.0,0.0,4.0,0.0,0.0,19.0,19.0,13.0,18.0,0.0,1.0,13.0,0.0,0.0,0.0,19.0,0.0,19.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,18.0,0
6245,0,0,0,0,0,0,0,1,0,0,kn6246,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,7.0,14.0,9.0,3.0,1.0,14.0,0.0,16.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,3.0,0.0,2.0,6.0,11.0,0
6246,0,0,0,0,0,0,0,1,0,0,kn6247,3.0,0.0,1.0,11.0,4.0,0.0,0.0,5.0,12.0,2.0,2.0,0.0,1.0,2.0,0.0,16.0,0.0,10.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,19.0,0.0,7.0,6.0,0
6247,0,0,0,0,0,0,0,1,0,0,kn6248,17.0,4.0,1.0,6.0,12.0,0.0,0.0,17.0,18.0,16.0,16.0,9.0,1.0,16.0,0.0,1.0,0.0,17.0,0.0,16.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,18.0,0.0,16.0,13.0,0
6248,0,0,0,0,0,0,0,1,0,0,kn6249,13.0,0.0,1.0,4.0,3.0,0.0,0.0,9.0,9.0,6.0,8.0,0.0,1.0,6.0,0.0,6.0,0.0,10.0,0.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,6.0,0.0,15.0,12.0,0
6249,0,0,0,0,0,0,0,1,0,0,kn6250,3.0,7.0,1.0,11.0,17.0,0.0,0.0,7.0,16.0,3.0,1.0,1.0,1.0,3.0,0.0,15.0,0.0,18.0,0.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,4.0,5.0,0.0,10.0,9.0,0
6250,0,0,0,0,0,0,0,1,0,0,kn6251,12.0,0.0,1.0,11.0,7.0,0.0,0.0,9.0,1.0,15.0,11.0,4.0,1.0,15.0,0.0,17.0,0.0,5.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,7.0,0
6251,0,0,0,0,0,0,0,1,0,0,kn6252,10.0,0.0,1.0,3.0,3.0,1.0,0.0,10.0,12.0,5.0,4.0,6.0,1.0,5.0,0.0,9.0,0.0,10.0,0.0,9.0,7.0,14.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,12.0,0.0,6.0,9.0,1.0,0.0,12.0,15.0,0
6252,0,0,0,0,0,0,0,1,0,0,kn6253,3.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,16.0,0.0,6.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0
6253,0,0,0,0,0,0,0,1,0,0,kn6254,11.0,0.0,1.0,6.0,0.0,0.0,0.0,12.0,13.0,8.0,6.0,3.0,2.0,8.0,0.0,7.0,0.0,10.0,0.0,10.0,3.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,11.0,8.0,0.0,15.0,15.0,0
6254,0,0,0,0,0,0,0,1,0,0,kn6255,0.0,0.0,1.0,5.0,5.0,1.0,0.0,7.0,4.0,7.0,6.0,2.0,1.0,7.0,0.0,16.0,0.0,0.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,6.0,7.0,0
6255,0,0,0,0,0,0,1,0,0,0,kn6256,5.0,0.0,1.0,0.0,7.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6256,0,0,0,0,0,0,1,0,0,0,kn6257,13.0,0.0,1.0,0.0,9.0,0.0,0.0,13.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6257,0,0,0,0,0,0,0,1,0,0,kn6258,14.0,0.0,1.0,0.0,12.0,0.0,0.0,14.0,16.0,18.0,11.0,7.0,1.0,18.0,0.0,2.0,0.0,17.0,0.0,13.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,15.0,12.0,0
6258,0,0,0,0,0,0,0,1,0,0,kn6259,3.0,3.0,1.0,0.0,17.0,0.0,0.0,5.0,10.0,3.0,3.0,17.0,1.0,3.0,0.0,8.0,0.0,3.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,11.0,0.0,4.0,4.0,4.0,0
6259,0,0,0,0,0,0,0,1,0,0,kn6260,10.0,0.0,1.0,0.0,12.0,0.0,0.0,6.0,5.0,3.0,3.0,1.0,1.0,3.0,0.0,5.0,0.0,11.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,7.0,3.0,0
6260,0,0,0,0,0,0,0,1,0,0,kn6261,18.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,14.0,12.0,14.0,0.0,1.0,12.0,0.0,3.0,0.0,16.0,0.0,16.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,17.0,11.0,0
6261,0,0,0,0,0,0,1,0,0,0,kn6262,19.0,0.0,1.0,3.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,8.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,17.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,0.0,19.0,8.0,0.0,19.0,18.0,0
6262,0,0,0,0,0,0,0,1,0,0,kn6263,1.0,0.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
6263,0,0,0,0,0,0,0,1,0,0,kn6264,8.0,0.0,1.0,0.0,14.0,0.0,0.0,10.0,14.0,6.0,11.0,2.0,1.0,6.0,0.0,9.0,0.0,17.0,1.0,8.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,6.0,6.0,0
6264,0,0,0,0,0,0,1,0,0,0,kn6265,4.0,1.0,1.0,0.0,18.0,0.0,0.0,13.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6265,0,0,0,0,0,0,0,1,0,0,kn6266,18.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,11.0,10.0,14.0,2.0,1.0,10.0,0.0,3.0,0.0,15.0,0.0,15.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,3.0,0.0,16.0,14.0,0
6266,0,0,0,0,0,0,1,0,0,0,kn6267,15.0,0.0,1.0,0.0,4.0,0.0,0.0,15.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6267,0,0,0,0,0,0,0,1,0,0,kn6268,5.0,0.0,1.0,11.0,6.0,0.0,0.0,8.0,15.0,3.0,3.0,0.0,2.0,3.0,0.0,15.0,0.0,17.0,0.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,10.0,10.0,0
6268,0,0,0,0,0,0,0,1,0,0,kn6269,16.0,0.0,1.0,11.0,6.0,0.0,0.0,10.0,17.0,15.0,15.0,4.0,4.0,15.0,0.0,1.0,0.0,19.0,0.0,17.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,18.0,4.0,2.0,18.0,18.0,0
6269,0,0,0,0,0,0,0,1,0,0,kn6270,19.0,0.0,1.0,11.0,9.0,0.0,0.0,2.0,11.0,18.0,17.0,7.0,1.0,18.0,0.0,3.0,0.0,15.0,0.0,17.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,8.0,0.0,16.0,17.0,0
6270,0,0,0,0,0,0,0,1,0,0,kn6271,10.0,0.0,1.0,0.0,14.0,0.0,0.0,11.0,6.0,12.0,10.0,4.0,3.0,12.0,0.0,17.0,0.0,7.0,0.0,9.0,1.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,10.0,14.0,0
6271,0,0,0,0,0,0,0,1,0,0,kn6272,19.0,0.0,1.0,11.0,0.0,0.0,0.0,17.0,4.0,16.0,18.0,1.0,1.0,16.0,0.0,14.0,0.0,11.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,5.0,5.0,0.0,9.0,3.0,0
6272,0,0,0,0,0,0,1,0,0,0,kn6273,16.0,0.0,1.0,8.0,7.0,0.0,0.0,7.0,17.0,0.0,12.0,3.0,1.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,11.0,6.0,0
6273,0,0,0,0,0,0,0,1,0,0,kn6274,17.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,7.0,12.0,19.0,14.0,0.0,12.0,0.0,2.0,0.0,17.0,5.0,19.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,16.0,0.0,12.0,18.0,19.0,0
6274,0,0,0,0,0,0,0,1,0,0,kn6275,19.0,0.0,1.0,0.0,11.0,0.0,0.0,18.0,18.0,12.0,12.0,0.0,1.0,12.0,0.0,1.0,0.0,19.0,0.0,17.0,7.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,19.0,19.0,0
6275,0,0,0,0,0,0,0,1,0,0,kn6276,9.0,0.0,1.0,11.0,7.0,0.0,0.0,8.0,6.0,6.0,5.0,0.0,1.0,6.0,0.0,9.0,0.0,9.0,0.0,6.0,7.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,2.0,0.0,8.0,7.0,0
6276,0,0,0,0,0,0,0,1,0,0,kn6277,7.0,0.0,1.0,0.0,14.0,0.0,0.0,6.0,11.0,6.0,2.0,0.0,1.0,6.0,0.0,8.0,0.0,13.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,6.0,5.0,0
6277,0,0,0,0,0,0,0,1,0,0,kn6278,3.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,18.0,5.0,12.0,12.0,1.0,5.0,0.0,7.0,0.0,7.0,0.0,11.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,9.0,15.0,0
6278,0,0,0,0,0,0,0,1,0,0,kn6279,11.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,9.0,8.0,7.0,11.0,1.0,8.0,0.0,3.0,0.0,10.0,0.0,12.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,16.0,1
6279,0,0,0,0,0,0,0,1,0,0,kn6280,4.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,3.0,7.0,4.0,6.0,1.0,7.0,0.0,17.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0
6280,0,0,0,0,0,0,0,1,0,0,kn6281,8.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,4.0,3.0,7.0,7.0,2.0,3.0,0.0,12.0,0.0,7.0,2.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,8.0,11.0,0
6281,0,0,0,0,0,0,0,1,0,0,kn6282,14.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,13.0,16.0,13.0,13.0,2.0,16.0,0.0,9.0,0.0,16.0,1.0,13.0,7.0,11.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,14.0,0.0,1.0,11.0,0.0,0.0,13.0,13.0,0
6282,0,0,0,0,0,0,0,1,0,0,kn6283,13.0,0.0,1.0,3.0,12.0,1.0,0.0,15.0,13.0,11.0,14.0,16.0,1.0,11.0,0.0,4.0,0.0,17.0,0.0,14.0,7.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,5.0,15.0,5.0,1.0,14.0,13.0,0
6283,0,0,0,0,0,0,1,0,0,0,kn6284,13.0,0.0,1.0,0.0,12.0,0.0,0.0,11.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,10.0,0.0,6.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6284,0,0,0,0,0,0,0,1,0,0,kn6285,4.0,0.0,1.0,3.0,3.0,1.0,0.0,6.0,4.0,6.0,4.0,0.0,1.0,6.0,0.0,12.0,0.0,4.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,5.0,5.0,0
6285,0,0,0,0,0,0,0,1,0,0,kn6286,18.0,1.0,1.0,9.0,13.0,0.0,0.0,18.0,16.0,17.0,17.0,0.0,1.0,17.0,0.0,9.0,0.0,13.0,0.0,18.0,7.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,3.0,0.0,17.0,17.0,0
6286,0,0,0,0,0,0,0,1,0,0,kn6287,4.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,6.0,5.0,13.0,0.0,6.0,0.0,19.0,0.0,3.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0
6287,0,0,0,0,0,0,0,1,0,0,kn6288,12.0,0.0,1.0,0.0,6.0,0.0,0.0,8.0,3.0,3.0,8.0,15.0,1.0,3.0,0.0,14.0,0.0,3.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,7.0,8.0,0
6288,0,0,0,0,0,0,0,1,0,0,kn6289,6.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,4.0,13.0,15.0,9.0,1.0,13.0,0.0,13.0,0.0,4.0,0.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,6.0,1.0,4.0,5.0,7.0,0
6289,0,0,0,0,0,0,0,1,0,0,kn6290,6.0,0.0,1.0,0.0,12.0,0.0,10.0,3.0,8.0,4.0,7.0,0.0,1.0,4.0,0.0,14.0,0.0,7.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,9.0,9.0,0
6290,0,0,0,0,0,0,0,1,0,0,kn6291,14.0,0.0,1.0,0.0,14.0,0.0,0.0,14.0,16.0,15.0,14.0,5.0,1.0,15.0,0.0,5.0,0.0,9.0,0.0,12.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,6.0,13.0,0.0,4.0,12.0,9.0,0
6291,0,0,0,0,0,0,0,1,0,0,kn6292,19.0,0.0,1.0,0.0,4.0,0.0,0.0,18.0,18.0,18.0,18.0,10.0,3.0,18.0,0.0,1.0,0.0,19.0,0.0,18.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,4.0,18.0,0.0,0.0,18.0,15.0,0
6292,0,0,0,0,0,0,0,1,0,0,kn6293,17.0,0.0,1.0,0.0,6.0,0.0,0.0,17.0,17.0,12.0,17.0,14.0,1.0,12.0,0.0,2.0,0.0,15.0,0.0,16.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,15.0,14.0,0
6293,0,0,0,0,0,0,0,1,0,0,kn6294,17.0,0.0,1.0,7.0,7.0,1.0,0.0,16.0,9.0,16.0,14.0,8.0,1.0,16.0,0.0,3.0,0.0,14.0,0.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,16.0,14.0,0.0,16.0,13.0,0
6294,0,0,0,0,0,0,0,1,0,0,kn6295,6.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,11.0,8.0,8.0,6.0,1.0,8.0,1.0,7.0,0.0,12.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,13.0,0.0,1.0,11.0,11.0,0
6295,0,0,0,0,0,0,0,1,0,0,kn6296,0.0,0.0,1.0,0.0,14.0,0.0,0.0,6.0,9.0,1.0,2.0,8.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,8.0,9.0,0
6296,0,0,0,0,0,0,0,1,0,0,kn6297,10.0,0.0,1.0,11.0,3.0,0.0,0.0,5.0,13.0,3.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,15.0,0.0,15.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,15.0,19.0,0.0,18.0,19.0,0
6297,0,0,0,0,0,0,0,1,0,0,kn6298,9.0,0.0,1.0,4.0,17.0,0.0,0.0,9.0,3.0,7.0,8.0,1.0,1.0,7.0,0.0,18.0,1.0,9.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,3.0,0.0,0.0,9.0,10.0,0
6298,0,0,0,0,0,0,0,1,0,0,kn6299,17.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,18.0,14.0,16.0,7.0,0.0,14.0,0.0,3.0,0.0,15.0,0.0,16.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,15.0,13.0,0
6299,0,0,0,0,0,0,1,0,0,0,kn6300,15.0,0.0,1.0,0.0,11.0,0.0,0.0,14.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6300,0,0,0,0,0,0,0,1,0,0,kn6301,12.0,0.0,1.0,0.0,9.0,0.0,0.0,12.0,3.0,12.0,11.0,1.0,1.0,12.0,0.0,12.0,0.0,7.0,0.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,1.0,6.0,0.0,0.0,13.0,12.0,0
6301,0,0,0,0,0,0,0,1,0,0,kn6302,14.0,1.0,1.0,0.0,17.0,0.0,0.0,14.0,8.0,19.0,17.0,2.0,1.0,19.0,0.0,8.0,0.0,7.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,0.0,3.0,11.0,0.0,0.0,7.0,7.0,0
6302,0,0,0,0,0,0,0,1,0,0,kn6303,10.0,0.0,1.0,11.0,8.0,0.0,0.0,9.0,3.0,14.0,10.0,9.0,1.0,14.0,0.0,13.0,0.0,4.0,0.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,5.0,3.0,5.0,7.0,4.0,0
6303,0,0,0,0,0,0,0,1,0,0,kn6304,6.0,0.0,1.0,0.0,18.0,0.0,0.0,9.0,8.0,14.0,12.0,9.0,1.0,14.0,0.0,9.0,0.0,6.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,9.0,0.0,0.0,4.0,2.0,0
6304,0,0,0,0,0,0,0,1,0,0,kn6305,10.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,10.0,15.0,14.0,0.0,10.0,0.0,17.0,0.0,1.0,0.0,12.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,2.0,8.0,12.0,0
6305,0,0,0,0,0,0,0,1,0,0,kn6306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,14.0,6.0,8.0,3.0,14.0,0.0,15.0,0.0,0.0,0.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0,11.0,0
6306,0,0,0,0,0,0,0,1,0,0,kn6307,18.0,1.0,1.0,0.0,16.0,0.0,0.0,16.0,0.0,18.0,13.0,12.0,1.0,18.0,0.0,19.0,0.0,19.0,0.0,15.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,13.0,0.0,0.0,13.0,17.0,0
6307,0,0,0,0,0,0,0,1,0,0,kn6308,15.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,7.0,9.0,5.0,1.0,7.0,0.0,13.0,0.0,18.0,0.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,11.0,0.0,1.0,10.0,8.0,0
6308,0,0,0,0,0,0,1,0,0,0,kn6309,0.0,0.0,1.0,0.0,8.0,0.0,0.0,8.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6309,0,0,0,0,0,0,0,1,0,0,kn6310,18.0,0.0,1.0,0.0,2.0,0.0,0.0,15.0,8.0,15.0,15.0,4.0,2.0,15.0,0.0,9.0,0.0,15.0,2.0,14.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,10.0,0.0,0.0,13.0,11.0,0
6310,0,0,0,0,0,0,0,1,0,0,kn6311,2.0,0.0,1.0,0.0,14.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,18.0,0.0,6.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1
